frame,time_ms,right_elbow,left_elbow,right_knee,left_knee,right_shoulder,left_shoulder,lmk_11_x,lmk_11_y,lmk_11_z,lmk_12_x,lmk_12_y,lmk_12_z,lmk_13_x,lmk_13_y,lmk_13_z,lmk_14_x,lmk_14_y,lmk_14_z,lmk_15_x,lmk_15_y,lmk_15_z,lmk_16_x,lmk_16_y,lmk_16_z,lmk_17_x,lmk_17_y,lmk_17_z,lmk_18_x,lmk_18_y,lmk_18_z,lmk_19_x,lmk_19_y,lmk_19_z,lmk_20_x,lmk_20_y,lmk_20_z,lmk_21_x,lmk_21_y,lmk_21_z,lmk_22_x,lmk_22_y,lmk_22_z,lmk_23_x,lmk_23_y,lmk_23_z,lmk_24_x,lmk_24_y,lmk_24_z,lmk_25_x,lmk_25_y,lmk_25_z,lmk_26_x,lmk_26_y,lmk_26_z,lmk_27_x,lmk_27_y,lmk_27_z,lmk_28_x,lmk_28_y,lmk_28_z,lmk_29_x,lmk_29_y,lmk_29_z,lmk_30_x,lmk_30_y,lmk_30_z,lmk_31_x,lmk_31_y,lmk_31_z,lmk_32_x,lmk_32_y,lmk_32_z,neck_x,neck_y,neck_z,neck_angle
0,0,181.0,60.92246176828209,181.0,181.0,181.0,48.16212320172094,0.4093506932258606,0.45075270533561707,-0.12395903468132019,0.591944694519043,0.4724738895893097,0.19534796476364136,0.3465644121170044,0.5395472049713135,-0.2915889024734497,,,,0.5177801251411438,0.5581062436103821,-0.5640918612480164,0.7386175990104675,0.6240549683570862,0.0011818531202152371,0.5544010400772095,0.5623460412025452,-0.6409575343132019,0.777814581990242,0.6406195759773254,-0.04217059537768364,0.5615432560443878,0.5506162643432617,-0.6360381841659546,0.7884724289178848,0.6369802951812744,-0.11227286607027054,0.5533546805381775,0.5506612062454224,-0.5628107786178589,0.7699937671422958,0.6306019425392151,-0.036318339407444,0.4572681784629822,0.6600028872489929,-0.09565660357475281,0.5763302147388458,0.6586710214614868,0.0951535552740097,,,,,,,,,,,,,,,,,,,,,,,,,0.5047021955251694,0.43132229149341583,-0.07752300798892975,-82.37617901579415
1,33,137.6167250017964,59.185794016529016,181.0,181.0,26.061084952193657,51.09690434084989,0.4140208959579468,0.4520593583583832,-0.07707741111516953,0.5969029664993286,0.4732600748538971,0.2539299726486206,0.3426637053489685,0.5395941138267517,-0.23703165352344513,0.6303284764289856,0.5670331716537476,0.2927313446998596,0.5056658387184143,0.5635835528373718,-0.5161504149436951,0.7318211197853088,0.6209933757781982,0.03586263209581375,0.5404817163944244,0.5754145383834839,-0.5936245322227478,0.7689168602228165,0.6347060203552246,-0.01107169408351183,0.5544719099998474,0.5641095042228699,-0.5906444787979126,0.7803926914930344,0.6319636702537537,-0.07997918128967285,0.5479837357997894,0.5628971457481384,-0.5156030654907227,0.7641861438751221,0.6274802088737488,-0.0016363344620913267,0.4570994973182678,0.6562976241111755,-0.09966880828142166,0.576485812664032,0.6540743112564087,0.09918632358312607,0.4714351296424866,0.8061857223510742,-0.18198339641094208,,,,,,,,,,,,,,,,,,,,,,0.5092301890254021,0.43245550990104675,-0.027218176051974297,-82.88855903315542
2,67,136.0876320965628,65.01480766704731,181.0,181.0,24.907558409211408,51.38475404287588,0.4166770577430725,0.45012959837913513,-0.15979641675949097,0.5966547727584839,0.4730246365070343,0.21342456340789795,0.3425050377845764,0.5390204787254333,-0.34485742449760437,0.628500372171402,0.5689600706100464,0.2534555196762085,0.49168241024017334,0.5785936117172241,-0.6807173490524292,0.7251841127872467,0.6197721362113953,-0.032508790493011475,0.5189055502414703,0.5929816365242004,-0.7750316858291626,0.7609615623950958,0.6332159042358398,-0.08771596848964691,0.5427334308624268,0.5839043855667114,-0.7769737839698792,0.7711911201477051,0.6299565434455872,-0.16343370079994202,0.5381985008716583,0.5810538530349731,-0.6837063431739807,0.7551615238189697,0.6261552572250366,-0.07378197461366653,0.45775890350341797,0.6512880921363831,-0.11788802593946457,0.5759996473789215,0.6530811190605164,0.11735085397958755,0.4838952422142029,0.7900316715240479,-0.2594016492366791,,,,,,,,,,,,,,,,,,,,,,0.5110013633966446,0.4310546740889549,-0.10557501390576363,-81.91571120701468
3,100,137.92943065734696,84.57506514532201,181.0,181.0,22.85782349352387,47.5804188249391,0.41590744256973267,0.4468664824962616,-0.19942255318164825,0.5959633588790894,0.46844810247421265,0.19217123091220856,0.35071057081222534,0.5405236482620239,-0.33978205919265747,0.6218835115432739,0.5624760985374451,0.23674923181533813,0.4726991653442383,0.6093103885650635,-0.6361829042434692,0.7105052173137665,0.6189730763435364,-0.06572206318378448,0.5016777217388153,0.6212440729141235,-0.728034496307373,0.7474510073661804,0.6320234537124634,-0.1266339123249054,0.5183053612709045,0.6104217767715454,-0.7404066920280457,0.7537672072649002,0.6304665207862854,-0.2043410688638687,0.5113494396209717,0.6079331040382385,-0.6425821185112,0.7376483380794525,0.6267771124839783,-0.10820411890745163,0.4620036482810974,0.6507846117019653,-0.12850642204284668,0.5726763606071472,0.6466231346130371,0.12799562513828278,0.4957393407821655,0.8010839819908142,-0.23058240115642548,,,,,,,,,,,,,,,,,,,,,,0.5112587511539459,0.4283536672592163,-0.14447438716888428,-79.70382493914454
4,134,150.30661269370214,105.55674114160723,181.0,181.0,23.258973774015203,49.524921606003645,0.4179319739341736,0.44427984952926636,-0.18093310296535492,0.592175304889679,0.46586644649505615,0.20122011005878448,0.35860157012939453,0.5355089902877808,-0.308323472738266,0.6174233853816986,0.5539352893829346,0.2180013209581375,0.429343581199646,0.6157345175743103,-0.6113333702087402,0.6777769029140472,0.6128519177436829,-0.10374516248703003,0.44973379373550415,0.6385419368743896,-0.701267421245575,0.7082316875457764,0.6245467662811279,-0.1682458072900772,0.4729055166244507,0.628406822681427,-0.7269647717475891,0.7091756761074066,0.623397946357727,-0.23961272835731506,0.4726390838623047,0.6213871240615845,-0.6234384775161743,0.6892889142036438,0.6208479404449463,-0.14390799403190613,0.4786171317100525,0.6493181586265564,-0.1338064819574356,0.5693677067756653,0.6448460817337036,0.13333526253700256,0.5092376172542572,0.7952473163604736,-0.21212488412857056,,,,,,,,,,,,,,,,,,,,,,0.5113978981971741,0.4254149869084358,-0.13211603462696075,-77.92567562970231
5,167,156.88707459922261,149.12759702203496,181.0,181.0,33.44992281465417,33.168843074028004,0.4175136685371399,0.439320832490921,-0.06186771020293236,0.5934205651283264,0.4624142050743103,0.23703502118587494,0.3823127746582031,0.5334599614143372,-0.09883973747491837,0.6347436010837555,0.5506372451782227,0.18635046482086182,0.39931178092956543,0.6263503432273865,-0.28077471256256104,0.6364825665950775,0.6008080840110779,-0.1846306473016739,0.39364922046661377,0.6508925557136536,-0.34697529673576355,0.6281271278858185,0.6183397173881531,-0.2618711590766907,0.41803622245788574,0.6491423845291138,-0.38779184222221375,0.6164628267288208,0.6088240146636963,-0.3111116290092468,0.42463016510009766,0.6413121223449707,-0.2970699667930603,0.6139782667160034,0.6021366119384766,-0.21635273098945618,0.46271049976348877,0.6404172778129578,-0.10946328938007355,0.566830188035965,0.6435365676879883,0.10900898277759552,0.5002763867378235,0.78342205286026,-0.2240167260169983,,,,,,,,,,,,,,,,,,,,,,0.5109311565756798,0.4224664643406868,-0.03882172983139753,-79.11000142086267
6,201,118.7840159814194,175.32059292626187,181.0,181.0,35.917577279743455,31.772120609306203,0.4166921377182007,0.43874645233154297,0.044155556708574295,0.5980070233345032,0.4585171639919281,0.23022839426994324,0.3819829225540161,0.5371940732002258,0.06615570932626724,0.6413853168487549,0.5473241806030273,0.15038613975048065,0.3571329712867737,0.6316378712654114,-0.07577260583639145,0.6104647517204285,0.5911852717399597,-0.20371441543102264,0.335260808467865,0.6522927284240723,-0.12208613008260727,0.6055584251880646,0.605613112449646,-0.2822081744670868,0.34579765796661377,0.653336226940155,-0.18054378032684326,0.5908807516098022,0.5952147841453552,-0.31976503133773804,0.3647029995918274,0.6483380198478699,-0.0985252633690834,0.5870977342128754,0.5900506377220154,-0.23021426796913147,0.4596962332725525,0.6351370811462402,-0.07533860206604004,0.5667136609554291,0.6381139755249023,0.0748407244682312,,,,,,,,,,,,,,,,,,,,,,,,,0.5119545385241508,0.42119821161031723,0.026298594661056995,-80.47125811022319
7,234,98.44464860457465,175.0407578110972,181.0,181.0,40.24230920402666,37.22853075888529,0.41840076446533203,0.43932044506073,0.08255353569984436,0.5991688966751099,0.45790567994117737,0.18030521273612976,0.37592190504074097,0.5308390259742737,0.09951896220445633,0.6475078463554382,0.542519748210907,0.08197333663702011,0.34125351905822754,0.6264040470123291,-0.05499688535928726,0.5946212410926819,0.5841126441955566,-0.24524535238742828,0.31206798553466797,0.6453362703323364,-0.09553785622119904,0.5814957320690155,0.5997905135154724,-0.322936475276947,0.3242466449737549,0.6483847498893738,-0.15676426887512207,0.5628597736358643,0.5884775519371033,-0.35275375843048096,0.3453373312950134,0.6428371667861938,-0.07921014726161957,0.5627837479114532,0.5831906199455261,-0.26739200949668884,0.4600280523300171,0.6297629475593567,-0.04559962823987007,0.5664037466049194,0.6346299052238464,0.04501238465309143,,,,,,,,,,,,,,,,,,,,,,,,,0.5117607191205025,0.4205098897218704,0.02295403555035591,-83.95538667783961
8,268,89.44538289110756,168.23341585081533,181.0,181.0,43.88854735144339,38.46256241341292,0.4126746654510498,0.44113031029701233,0.10737232118844986,0.5983638763427734,0.4566604793071747,0.13758419454097748,0.36652612686157227,0.5309614539146423,0.13199681043624878,0.6523105800151825,0.5402610301971436,0.013673464767634869,0.34082043170928955,0.6241320967674255,-0.05858998000621796,0.5952166318893433,0.5763252973556519,-0.34402525424957275,0.31787413358688354,0.6425116062164307,-0.10584897547960281,0.5845085978507996,0.5919287204742432,-0.4335891604423523,0.3306988477706909,0.6437352895736694,-0.16958588361740112,0.5676992237567902,0.5810412764549255,-0.4598029553890228,0.34908348321914673,0.6382140517234802,-0.0848013162612915,0.566416323184967,0.5762470364570618,-0.3654289245605469,0.4509263038635254,0.6330518126487732,-0.01019395049661398,0.5635287463665009,0.6349619030952454,0.009599930606782436,,,,,,,,,,,,,,,,,,,,,,,,,0.5096161216497421,0.4207299202680588,0.006657807156443596,-81.72399868874959
9,301,97.31718802568965,146.65733861702952,181.0,179.10971598686342,39.678572458621986,45.432891250593634,0.4132624864578247,0.44230878353118896,0.0489070750772953,0.603500097990036,0.45790866017341614,0.14703908562660217,0.3533098101615906,0.5298929810523987,0.09421361237764359,0.6513437032699585,0.5434345006942749,0.11662142723798752,0.351753830909729,0.6148252487182617,-0.06319523602724075,0.5917859375476837,0.5875694155693054,-0.13328027725219727,0.3454784154891968,0.6375911235809326,-0.10707103461027145,0.5814480781555176,0.6026954650878906,-0.19577981531620026,0.36943501234054565,0.637105405330658,-0.15638764202594757,0.5618855357170105,0.5930914878845215,-0.22799165546894073,0.37941980361938477,0.6303057670593262,-0.0816020593047142,0.5604740381240845,0.5882473587989807,-0.15313439071178436,0.45199739933013916,0.6408300995826721,-0.04020162299275398,0.5697641968727112,0.6407201290130615,0.03960339352488518,0.45409268140792847,0.7799933552742004,-0.1550333946943283,,,,0.45401138067245483,0.9482353925704956,-0.1295725256204605,,,,,,,,,,,,,,,,0.5120176747441292,0.4217148572206497,-0.016355174593627453,-82.70189683082208
