frame,time_ms,right_elbow,left_elbow,right_knee,left_knee,right_shoulder,left_shoulder,lmk_11_x,lmk_11_y,lmk_11_z,lmk_12_x,lmk_12_y,lmk_12_z,lmk_13_x,lmk_13_y,lmk_13_z,lmk_14_x,lmk_14_y,lmk_14_z,lmk_15_x,lmk_15_y,lmk_15_z,lmk_16_x,lmk_16_y,lmk_16_z,lmk_17_x,lmk_17_y,lmk_17_z,lmk_18_x,lmk_18_y,lmk_18_z,lmk_19_x,lmk_19_y,lmk_19_z,lmk_20_x,lmk_20_y,lmk_20_z,lmk_21_x,lmk_21_y,lmk_21_z,lmk_22_x,lmk_22_y,lmk_22_z,lmk_23_x,lmk_23_y,lmk_23_z,lmk_24_x,lmk_24_y,lmk_24_z,lmk_25_x,lmk_25_y,lmk_25_z,lmk_26_x,lmk_26_y,lmk_26_z,lmk_27_x,lmk_27_y,lmk_27_z,lmk_28_x,lmk_28_y,lmk_28_z,lmk_29_x,lmk_29_y,lmk_29_z,lmk_30_x,lmk_30_y,lmk_30_z,lmk_31_x,lmk_31_y,lmk_31_z,lmk_32_x,lmk_32_y,lmk_32_z,neck_x,neck_y,neck_z,neck_angle
0,0,179.5669308584949,161.69495587947074,174.6866955758316,174.55714288662875,64.01699688996412,87.30245729235627,0.37292152643203735,0.4609740376472473,0.008687823079526424,0.48608237504959106,0.4531366527080536,0.010808147490024567,0.29679203033447266,0.49096059799194336,-0.03151378408074379,0.5445754528045654,0.48894813656806946,-0.024410918354988098,0.2081807255744934,0.4959052503108978,-0.2429257035255432,0.594571441411972,0.5200793743133545,-0.2330767810344696,0.18095511198043823,0.4979178309440613,-0.28528153896331787,0.6129330992698669,0.5294297337532043,-0.27973291277885437,0.17835527658462524,0.4939330816268921,-0.33325597643852234,0.609274297952652,0.5300424695014954,-0.3283446431159973,0.18940770626068115,0.4931042492389679,-0.2687174677848816,0.6003714501857758,0.5284140110015869,-0.26100054383277893,0.40551066398620605,0.5566964149475098,-0.0032850285060703754,0.4762950539588928,0.5549046397209167,0.0028664921410381794,0.39688801765441895,0.6415436863899231,-0.04803432896733284,0.5121950507164001,0.6383278965950012,-0.10063532739877701,0.37990641593933105,0.7269498705863953,0.005394292995333672,0.5603739619255066,0.7267044186592102,-0.09573023021221161,0.3843756914138794,0.740455687046051,-0.0032768158707767725,0.5601274967193604,0.7380378842353821,-0.1057482361793518,0.3462105989456177,0.7440652847290039,-0.19298510253429413,0.5799152255058289,0.7434276938438416,-0.29384708404541016,0.43429459631443024,0.437620110809803,-0.08611460984684527,-76.14748046981566
1,33,176.9494706270942,157.81957905288482,177.810636886747,178.7345521216731,68.09158930497628,83.34760628536159,0.37919682264328003,0.46201008558273315,0.0919136181473732,0.49118661880493164,0.45583397150039673,0.04176338016986847,0.3041686415672302,0.49253079295158386,0.03222062811255455,0.5510019958019257,0.490496426820755,-0.03649631515145302,0.21849340200424194,0.4924643635749817,-0.22451138496398926,0.6080382764339447,0.5196097493171692,-0.29477566480636597,0.1915791630744934,0.4930734932422638,-0.27293217182159424,0.6282305121421814,0.5271578431129456,-0.3524461090564728,0.19064778089523315,0.4863499701023102,-0.3196505606174469,0.626343309879303,0.5271709561347961,-0.3966154158115387,0.20249903202056885,0.4854450821876526,-0.2514911890029907,0.6177062094211578,0.5262526869773865,-0.3222964107990265,0.4059045910835266,0.558422327041626,0.02597185969352722,0.4766967296600342,0.556592583656311,-0.026338918134570122,0.3957276940345764,0.6404365301132202,0.000690115091856569,0.5156592726707458,0.6383516788482666,-0.1530715674161911,0.38343364000320435,0.7243099808692932,0.11284194886684418,0.5604967474937439,0.7238645553588867,-0.10177386552095413,0.3946196436882019,0.7369593977928162,0.11038938164710999,0.5614809095859528,0.7355930209159851,-0.10674351453781128,0.3452518582344055,0.7426548600196838,-0.09560564160346985,0.5709989368915558,0.7450680136680603,-0.3220632076263428,0.44108766317367554,0.43911343067884445,-0.02150515466928482,-73.42459349952205
2,66,170.56594964917673,153.13242859578452,175.16394515016808,175.38372914958205,67.73189445820589,80.64246835691934,0.38689124584198,0.46404507756233215,0.17306919395923615,0.4995189309120178,0.4561561644077301,0.12801983952522278,0.3129239082336426,0.49571770429611206,0.06532245129346848,0.5558643639087677,0.4912991523742676,0.010825736448168755,0.22572815418243408,0.4900987446308136,-0.23593133687973022,0.615890622138977,0.51618492603302,-0.2754113972187042,0.19798308610916138,0.49033835530281067,-0.29108184576034546,0.6390323638916016,0.5225569605827332,-0.3376666307449341,0.1981005072593689,0.4811249375343323,-0.3337317109107971,0.639851301908493,0.5210719704627991,-0.3796418309211731,0.21121585369110107,0.47927674651145935,-0.2626287043094635,0.6310588717460632,0.5203765034675598,-0.30359986424446106,0.4100921154022217,0.55833899974823,0.023788200691342354,0.48246437311172485,0.5560981631278992,-0.024183105677366257,0.39413928985595703,0.6419709324836731,-0.004545086063444614,0.5178582072257996,0.6406972408294678,-0.17148202657699585,0.38525789976119995,0.7239495515823364,0.10932864248752594,0.5640621185302734,0.7293064594268799,-0.14049020409584045,0.39537304639816284,0.7367979288101196,0.10735636204481125,0.5656898617744446,0.7411165237426758,-0.1475202739238739,0.34452521800994873,0.7425030469894409,-0.09438420832157135,0.5754866600036621,0.7473542094230652,-0.3628906011581421,0.4475456178188324,0.4390127882361412,0.06834824266843498,-78.36918937035428
3,100,158.75390664160292,146.5878558850464,173.27236760090108,171.41878153961653,63.7431767616289,76.30103003432535,0.39277344942092896,0.46197018027305603,0.24010251462459564,0.508404552936554,0.45541590452194214,0.20185481011867523,0.3248891234397888,0.49809709191322327,0.1524849534034729,0.5649281442165375,0.4967954754829407,0.09877751767635345,0.2401721477508545,0.4901024401187897,-0.10700180381536484,0.642943799495697,0.517642617225647,-0.13540542125701904,0.21173274517059326,0.4891396462917328,-0.15082643926143646,0.6650839745998383,0.5205679535865784,-0.18196867406368256,0.21057814359664917,0.4814126193523407,-0.18701013922691345,0.6705142855644226,0.5175575017929077,-0.22214524447917938,0.22222089767456055,0.48003101348876953,-0.13006903231143951,0.6612275242805481,0.5179550647735596,-0.16192875802516937,0.41675275564193726,0.5558927059173584,0.024836240336298943,0.4909185767173767,0.5550909042358398,-0.025244776159524918,0.39419931173324585,0.6376016139984131,-0.045917313545942307,0.5223678946495056,0.6394879221916199,-0.17749057710170746,0.38388073444366455,0.7235051393508911,0.0423048697412014,0.5670616030693054,0.7265840172767639,-0.17969749867916107,0.39331239461898804,0.7361866235733032,0.03889928385615349,0.5690374672412872,0.7388505339622498,-0.18925084173679352,0.3465193510055542,0.7426396608352661,-0.15793238580226898,0.5749115645885468,0.7458149194717407,-0.39969685673713684,0.4544031322002411,0.43780865520238876,0.15749095752835274,-79.65009380332741
4,133,155.72509376329887,143.48090847055624,175.55218698180718,167.50411537787346,64.28682211177859,71.0604703647825,0.39932578802108765,0.46007779240608215,0.194754958152771,0.5144895017147064,0.4559662938117981,0.1827169954776764,0.33897554874420166,0.499672532081604,0.11335936933755875,0.5697053074836731,0.49647751450538635,0.08244001865386963,0.25238412618637085,0.4947541356086731,-0.12962843477725983,0.6478478312492371,0.5130760669708252,-0.15919668972492218,0.22188329696655273,0.4939457178115845,-0.17003580927848816,0.6721747517585754,0.5149857401847839,-0.20650717616081238,0.21947526931762695,0.4868381917476654,-0.20825836062431335,0.6762281060218811,0.511812150478363,-0.2455158680677414,0.23253309726715088,0.4859170913696289,-0.1526748687028885,0.6670236587524414,0.5121507048606873,-0.18569479882717133,0.42256104946136475,0.5510432720184326,0.0139646977186203,0.4969559907913208,0.5500744581222534,-0.014412028715014458,0.38981086015701294,0.6332054138183594,-0.08978484570980072,0.5282629132270813,0.6391000747680664,-0.17351944744586945,0.37570756673812866,0.7199311256408691,-0.0002433333866065368,0.5657612979412079,0.7240293622016907,-0.14469660818576813,0.3787574768066406,0.730691134929657,-0.002748696831986308,0.566039651632309,0.7345401048660278,-0.1504935622215271,0.34747087955474854,0.7433762550354004,-0.2030612677335739,0.5702179968357086,0.7462766766548157,-0.3583817183971405,0.46075230091810226,0.4375246614217758,0.11517352145165205,-79.37657244000884
5,166,153.66514365160992,139.35936690592334,179.09992949927073,150.95839198746307,62.11542854643915,64.64675889478168,0.40444302558898926,0.4573470652103424,0.1869278997182846,0.520285964012146,0.4558866620063782,0.20831388235092163,0.35346752405166626,0.4989258944988251,0.12420127540826797,0.5748496949672699,0.49698406457901,0.12480073422193527,0.26271629333496094,0.4966481029987335,-0.08671469986438751,0.6551290154457092,0.5120836496353149,-0.10174468159675598,0.23275119066238403,0.49493104219436646,-0.12242933362722397,0.6813166737556458,0.5127689242362976,-0.1409369558095932,0.23029828071594238,0.4878041446208954,-0.1601753830909729,0.6823424398899078,0.5071222186088562,-0.1814768761396408,0.2417759895324707,0.4875134229660034,-0.10862580686807632,0.6734296083450317,0.507122278213501,-0.1278715878725052,0.42803943157196045,0.5530565977096558,0.0002392239694017917,0.5047250688076019,0.553009569644928,-0.0006821045535616577,0.3813355565071106,0.6294006705284119,-0.20205312967300415,0.5353461503982544,0.6390461921691895,-0.18154433369636536,0.37778085470199585,0.7136923670768738,-0.07224703580141068,0.5651187002658844,0.7270511388778687,-0.17646054923534393,0.38785260915756226,0.72321617603302,-0.06917779892683029,0.5602971911430359,0.7398728132247925,-0.18424712121486664,0.35260146856307983,0.7397481799125671,-0.23728132247924805,0.5810451209545135,0.7460647821426392,-0.3725842237472534,0.4665835499763489,0.4365450069308281,0.12574472650885582,-78.12938038998306
6,200,152.05399399805506,139.87624089674122,174.92020347992766,145.28127560075296,66.98155158405274,60.58431532645019,0.41113054752349854,0.45754289627075195,0.13890890777111053,0.527836948633194,0.45824378728866577,0.17348897457122803,0.3640475869178772,0.49879559874534607,0.0823579877614975,0.5850421190261841,0.4977872967720032,0.0924501046538353,0.2744523286819458,0.5005161166191101,-0.12158238142728806,0.6701306402683258,0.5077956318855286,-0.1404435783624649,0.24344617128372192,0.5024415254592896,-0.15661734342575073,0.6941892802715302,0.5082383751869202,-0.18011702597141266,0.24002301692962646,0.49621471762657166,-0.196406751871109,0.695332258939743,0.5030313730239868,-0.22163356840610504,0.2517193555831909,0.4944663941860199,-0.14389397203922272,0.686803013086319,0.5032888054847717,-0.16704267263412476,0.4316632151603699,0.5557569861412048,-0.003976252395659685,0.5075061619281769,0.5569725632667542,0.0035349957179278135,0.3782300353050232,0.6263948082923889,-0.24590231478214264,0.5394662618637085,0.6401488184928894,-0.1899455338716507,0.3745703101158142,0.7142060399055481,-0.13288427889347076,0.5647422075271606,0.7286505699157715,-0.17885980010032654,0.38076716661453247,0.7243815064430237,-0.13191933929920197,0.560105562210083,0.7411261796951294,-0.1861434429883957,0.35426807403564453,0.7396108508110046,-0.30553939938545227,0.5876542925834656,0.7469741702079773,-0.3728102147579193,0.47381601482629776,0.43717900663614273,0.08329351502470672,-78.18723483502106
7,233,155.4437575885989,148.58676691963743,169.9054643819676,149.55748216787939,74.81776180513224,62.47590615120799,0.4156768321990967,0.4590147137641907,0.11996571719646454,0.5323207378387451,0.46107029914855957,0.1709747463464737,0.3600589632987976,0.4987638294696808,0.03138676658272743,0.5917063057422638,0.49541857838630676,0.0810457319021225,0.2763825058937073,0.5048198103904724,-0.21322502195835114,0.6764702498912811,0.503563404083252,-0.16389170289039612,0.2513238191604614,0.5087918043136597,-0.25620904564857483,0.7042232751846313,0.501984179019928,-0.2078612595796585,0.24625742435455322,0.5021182894706726,-0.29499587416648865,0.7048869729042053,0.49640554189682007,-0.24696625769138336,0.2565540075302124,0.5003039240837097,-0.23583923280239105,0.6941702663898468,0.49827495217323303,-0.19017915427684784,0.4295828342437744,0.5576035380363464,-0.00696517201140523,0.5064674615859985,0.5584898591041565,0.006517535541206598,0.3765144348144531,0.6270143389701843,-0.2519471347332001,0.54365274310112,0.6425332427024841,-0.17714634537696838,0.3665074110031128,0.7090190649032593,-0.05274464935064316,0.5645765960216522,0.727895975112915,-0.10647089034318924,0.3740695118904114,0.7183334827423096,-0.04258345067501068,0.559274822473526,0.7401192784309387,-0.10751910507678986,0.34911495447158813,0.7358753681182861,-0.2099086046218872,0.5861680209636688,0.7477571368217468,-0.2903328537940979,0.47980739176273346,0.43847448378801346,0.06981379113858566,-74.92697558698129
8,266,154.6906787331219,157.5930275300854,162.92404672674994,154.77512771072585,79.71103273791574,63.920571208223386,0.41762256622314453,0.45652779936790466,0.06301258504390717,0.5375726819038391,0.46024468541145325,0.11403001844882965,0.35557055473327637,0.49492937326431274,0.009332122281193733,0.5994738340377808,0.49420568346977234,0.046536050736904144,0.2761693596839905,0.5079955458641052,-0.20052383840084076,0.6864758431911469,0.49943748116493225,-0.17234720289707184,0.2532363533973694,0.5158670544624329,-0.23650917410850525,0.7185253500938416,0.4947611093521118,-0.21253247559070587,0.250125527381897,0.5113822817802429,-0.27893146872520447,0.7171469926834106,0.48903122544288635,-0.2510799169540405,0.2595943808555603,0.5091902613639832,-0.22326333820819855,0.7061280906200409,0.4910803437232971,-0.19758236408233643,0.4277096390724182,0.5580835938453674,-0.006932281423360109,0.5043449103832245,0.5597733855247498,0.006464204750955105,0.374824583530426,0.6282395124435425,-0.22536185383796692,0.5483102202415466,0.6438902616500854,-0.13271711766719818,0.35891395807266235,0.7044997215270996,0.018873954191803932,0.5637735724449158,0.7271710634231567,-0.010639628395438194,0.36788004636764526,0.7125009894371033,0.03444438427686691,0.5586195886135101,0.7385083436965942,-0.0059405299834907055,0.3396369218826294,0.7350417971611023,-0.11958517134189606,0.5876055955886841,0.7483395338058472,-0.17604559659957886,0.4835381656885147,0.4357105642557144,0.0092469472438097,-75.31964974987129
9,300,151.95359674347472,168.11704822404369,169.402760178418,162.00919967640536,82.72543436364658,64.30198551724583,0.41779714822769165,0.44990548491477966,0.029037155210971832,0.5366398990154266,0.4576037526130676,0.10719751566648483,0.3561405539512634,0.4872363209724426,-0.02155795879662037,0.6034946739673615,0.49127280712127686,0.040028780698776245,0.2843707799911499,0.5123844146728516,-0.22557514905929565,0.690293163061142,0.48927897214889526,-0.18603554368019104,0.2617509961128235,0.5210162401199341,-0.2631869912147522,0.7207604944705963,0.48640313744544983,-0.22680945694446564,0.25645238161087036,0.5207652449607849,-0.30767714977264404,0.7213332951068878,0.4808189868927002,-0.26782354712486267,0.2675533890724182,0.5177605152130127,-0.24880564212799072,0.7097563147544861,0.48288241028785706,-0.21281024813652039,0.4280719757080078,0.556704044342041,-0.013790672644972801,0.5010547339916229,0.5583392977714539,0.01335842628031969,0.37673020362854004,0.6313766241073608,-0.15217959880828857,0.5434688627719879,0.6429044604301453,-0.08695308119058609,0.3538016676902771,0.7086829543113708,0.048170920461416245,0.5686162412166595,0.7303786277770996,-0.0325704962015152,0.36206817626953125,0.7160161733627319,0.05789677053689957,0.5637134313583374,0.7431373596191406,-0.03592539578676224,0.33143317699432373,0.7410824298858643,-0.09737417101860046,0.596132755279541,0.7475236654281616,-0.20962689816951752,0.4847057834267616,0.4318608492612839,-0.0060579124838113785,-71.12027116093081
